Rank,Institution,All R&D expenditures,Unnamed: 3,Environmental sciences,Unnamed: 5,Life sciences,Unnamed: 7,Math and computer sciences,Unnamed: 9,Physical sciences,Unnamed: 11,Psychology,Unnamed: 13,Social sciences,Unnamed: 15,"Sciences, nec",Unnamed: 17,Engineering,Unnamed: 19,All non-S&E fields,Unnamed: 21,shift
195.0,Amherst C.,402.0,,22.0,,50.0,,0.0,,330.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
196.0,Worcester Polytechnic Institute,386.0,,0.0,,0.0,,135.0,,0.0,,0.0,,0.0,,0.0,,251.0,,0.0,,0
197.0,"U. Massachusetts, Boston",381.0,,6.0,,12.0,,0.0,,3.0,,70.0,,233.0,,0.0,,0.0,,57.0,,0
198.0,"Minnesota State U., Mankato",377.0,,161.0,,0.0,,0.0,,5.0,,10.0,,6.0,,47.0,,96.0,,52.0,,0
199.0,Lake Superior State U.,372.0,,0.0,,372.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
199.0,Mississippi State U.,372.0,,0.0,,276.0,,0.0,,0.0,,65.0,,2.0,,4.0,,25.0,,0.0,,0
201.0,U. North Dakota,368.0,,10.0,,290.0,,0.0,,0.0,,0.0,,0.0,,0.0,,68.0,,0.0,,0
202.0,"U. North Texas, Denton",367.0,,67.0,,72.0,,0.0,,139.0,,2.0,,0.0,,0.0,,87.0,,0.0,,0
203.0,U. Wisconsin-La Crosse,359.0,,0.0,,3.0,,0.0,,0.0,,0.0,,356.0,,0.0,,0.0,,0.0,,0
204.0,Carleton C.,358.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,358.0,,0
205.0,Albany Medical C.,348.0,,0.0,,348.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
206.0,"Rutgers, State U. New Jersey, Newark",345.0,,84.0,,18.0,,0.0,,232.0,,0.0,,10.0,,0.0,,0.0,,1.0,,0
207.0,American U.,335.0,,0.0,,0.0,,0.0,,0.0,,0.0,,223.0,,0.0,,0.0,,112.0,,0
208.0,Gallaudet U.,333.0,,0.0,,30.0,,0.0,,0.0,,0.0,,0.0,,303.0,,0.0,,0.0,,0
209.0,Grand Valley State U.,323.0,,273.0,,21.0,,0.0,,10.0,,15.0,,4.0,,0.0,,0.0,,0.0,,0
210.0,San Jose State U.,320.0,,166.0,,0.0,,0.0,,39.0,,0.0,,1.0,,0.0,,69.0,,45.0,,0
211.0,Seattle U.,319.0,,0.0,,175.0,,0.0,,4.0,,0.0,,0.0,,0.0,,140.0,,0.0,,0
212.0,Saint Louis U.,310.0,,0.0,,230.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,,78.0,,0
213.0,Northeastern U.,306.0,,0.0,,0.0,,0.0,,6.0,,0.0,,0.0,,0.0,,252.0,,48.0,,0
214.0,Villanova U.,304.0,,75.0,,114.0,,0.0,,0.0,,0.0,,0.0,,0.0,,115.0,,0.0,,0
215.0,New York Medical C.,303.0,,0.0,,303.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
216.0,U. Utah,302.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,17.0,,285.0,,0
217.0,Lehigh U.,296.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,296.0,,0.0,,0
218.0,U. Tulsa,288.0,,0.0,,0.0,,0.0,,7.0,,155.0,,0.0,,0.0,,118.0,,8.0,,0
219.0,"Louisiana State U., Health Sciences Center – New Orleans",281.0,,0.0,,281.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
220.0,"St. John's U., Manhattan",278.0,,0.0,,192.0,,0.0,,0.0,,86.0,,0.0,,0.0,,0.0,,0.0,,0
221.0,Colby C.,277.0,,82.0,,71.0,,32.0,,73.0,,0.0,,0.0,,0.0,,0.0,,19.0,,0
221.0,Mercer U.,277.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,259.0,,0.0,,0
223.0,Portland State U.,270.0,,57.0,,0.0,,0.0,,0.0,,0.0,,61.0,,0.0,,18.0,,134.0,,0
224.0,Idaho State U.,268.0,,0.0,,106.0,,0.0,,11.0,,0.0,,0.0,,69.0,,79.0,,3.0,,0
225.0,"U. Texas, Arlington",267.0,,0.0,,7.0,,0.0,,0.0,,51.0,,0.0,,0.0,,203.0,,6.0,,0
226.0,"CUNY, Baruch C.",266.0,,14.0,,0.0,,69.0,,0.0,,0.0,,81.0,,0.0,,0.0,,102.0,,0
227.0,North Carolina Central U.,264.0,,0.0,,261.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,2.0,,0
228.0,Kent State U.,258.0,,0.0,,1.0,,0.0,,42.0,,153.0,,25.0,,0.0,,0.0,,37.0,,0
229.0,Nicholls State U.,251.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,246.0,,0
230.0,U. Cincinnati,247.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,247.0,,0.0,,0
231.0,Grinnell C.,244.0,,0.0,,6.0,,7.0,,3.0,,0.0,,125.0,,0.0,,0.0,,103.0,,0
232.0,"Oklahoma State U., Stillwater",243.0,,0.0,,122.0,,0.0,,59.0,,0.0,,24.0,,0.0,,38.0,,0.0,,0
233.0,U. Wyoming,237.0,,97.0,,5.0,,0.0,,0.0,,0.0,,33.0,,0.0,,102.0,,0.0,,0
234.0,C. Wooster,233.0,i,19.0,i,45.0,i,11.0,i,77.0,i,16.0,i,17.0,i,0.0,i,0.0,i,48.0,i,0
235.0,Calvin C.,232.0,i,4.0,i,102.0,i,49.0,i,9.0,i,0.0,i,12.0,i,0.0,i,9.0,i,47.0,i,0
235.0,"U. Maryland, Eastern Shore",232.0,,0.0,,33.0,,0.0,,0.0,,0.0,,0.0,,0.0,,199.0,,0.0,,0
237.0,"U. North Carolina, Greensboro",229.0,,0.0,,16.0,,0.0,,45.0,,11.0,,51.0,,0.0,,0.0,,106.0,,0
238.0,"SUNY, C. of Environmental Science and Forestry",228.0,,92.0,,36.0,,0.0,,5.0,,0.0,,46.0,,0.0,,37.0,,12.0,,0
239.0,"U. Minnesota, Duluth",221.0,,82.0,,5.0,,0.0,,45.0,,0.0,,78.0,,0.0,,11.0,,0.0,,0
240.0,U. Denver,216.0,,0.0,,66.0,,0.0,,8.0,,0.0,,0.0,,0.0,,0.0,,142.0,,0
241.0,Norfolk State U.,207.0,,0.0,,0.0,,19.0,,22.0,,0.0,,0.0,,0.0,,126.0,,40.0,,0
242.0,Elizabeth City State U.,206.0,,0.0,,5.0,,173.0,,1.0,,0.0,,1.0,,0.0,,0.0,,26.0,,0
243.0,U. Dayton,205.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,200.0,,0.0,,0
244.0,Cleveland State U.,203.0,,0.0,,66.0,,0.0,,0.0,,0.0,,0.0,,0.0,,137.0,,0.0,,0
245.0,U. Iowa,200.0,,0.0,,64.0,,0.0,,0.0,,65.0,,66.0,,0.0,,1.0,,4.0,,0
246.0,Fairfield U.,191.0,,0.0,,29.0,,0.0,,0.0,,17.0,,0.0,,0.0,,145.0,,0.0,,0
247.0,Miami U.,183.0,,22.0,,43.0,,0.0,,21.0,,0.0,,0.0,,0.0,,69.0,,28.0,,0
248.0,"U. Maryland, Baltimore County",177.0,,20.0,,48.0,,57.0,,0.0,,13.0,,17.0,,0.0,,22.0,,0.0,,0
249.0,Emerson C.,172.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,172.0,,0
249.0,West Virginia State U.,172.0,,0.0,,120.0,,0.0,,52.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
251.0,Desert Research Institute,171.0,,171.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
252.0,Prairie View A&M U.,167.0,,0.0,,167.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
253.0,"U. California, Office of the President",164.0,,0.0,,164.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
254.0,"Indiana U., South Bend",162.0,,0.0,,0.0,,0.0,,0.0,,162.0,,0.0,,0.0,,0.0,,0.0,,0
254.0,"U. Washington, Tacoma",162.0,,162.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
256.0,Grambling State U.,160.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,160.0,,0
257.0,Eastern Virginia Medical School,158.0,,0.0,,158.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
258.0,U. of the Pacific,154.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,154.0,,0.0,,0
259.0,Bates C.,150.0,,6.0,,20.0,,0.0,,113.0,,2.0,,6.0,,0.0,,0.0,,3.0,,0
260.0,Southern Methodist U.,148.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,21.0,,126.0,,0
261.0,"U. Puerto Rico, Mayaguez",136.0,,51.0,,24.0,,20.0,,0.0,,0.0,,0.0,,0.0,,41.0,,0.0,,0
262.0,Loma Linda U.,133.0,,0.0,,133.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
263.0,Keck Graduate Institute,132.0,,0.0,,118.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,14.0,,0
264.0,"U. Oklahoma, Tulsa",129.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,58.0,,71.0,,0
265.0,Georgia State U.,127.0,,0.0,,78.0,,0.0,,0.0,,0.0,,37.0,,0.0,,0.0,,12.0,,0
266.0,"U. Washington, Bothell",120.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,102.0,,0
267.0,Kennesaw State U.,116.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,116.0,,0
268.0,Harvey Mudd C.,114.0,,0.0,,4.0,,29.0,,12.0,,0.0,,0.0,,1.0,,68.0,,0.0,,0
269.0,Bucknell U.,107.0,,6.0,,1.0,,0.0,,48.0,,4.0,,3.0,,21.0,,24.0,,0.0,,0
269.0,Marist C.,107.0,,0.0,,0.0,,102.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
271.0,Northern Illinois U.,105.0,,0.0,,29.0,,0.0,,0.0,,0.0,,7.0,,0.0,,0.0,,69.0,,0
272.0,Boise State U.,104.0,,0.0,,87.0,,4.0,,0.0,,0.0,,0.0,,0.0,,11.0,,2.0,,0
273.0,U. Wisconsin-Green Bay,101.0,,12.0,i,27.0,i,3.0,i,5.0,i,2.0,i,9.0,i,0.0,i,12.0,i,31.0,i,0
274.0,Rowan U.,99.0,,0.0,,0.0,,0.0,,7.0,,0.0,,0.0,,0.0,,92.0,,0.0,,0
275.0,Appalachian State U.,98.0,,0.0,,78.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,0
276.0,Western U. of Health Sciences,97.0,,0.0,,97.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
277.0,Albany C. of Pharmacy and Health Sciences,96.0,,0.0,,96.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
278.0,"U. Maryland, Center for Environmental Science",93.0,,67.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,26.0,,0
278.0,"U. South Florida, Sarasota-Manatee",93.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,93.0,,0
280.0,Azusa Pacific U.,92.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,92.0,,0
280.0,Northern Arizona U.,92.0,,31.0,,8.0,,40.0,,6.0,,0.0,,0.0,,0.0,,0.0,,7.0,,0
280.0,Trinity U.,92.0,,0.0,,59.0,,0.0,,0.0,,33.0,,0.0,,0.0,,0.0,,0.0,,0
283.0,"SUNY, Polytechnic Institute",91.0,,0.0,,90.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0
283.0,Western Illinois U.,91.0,,0.0,,12.0,,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,,59.0,,0
285.0,Ohio U.,90.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,90.0,,0.0,,0
286.0,Wake Forest U.,87.0,,0.0,,66.0,,0.0,,21.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
287.0,North Carolina State U.,86.0,,0.0,,0.0,,4.0,,6.0,,0.0,,0.0,,35.0,,40.0,,1.0,,0
288.0,Lamar U.,84.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,84.0,,0.0,,0
288.0,"U. Massachusetts, Dartmouth",84.0,,40.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,44.0,,0
290.0,Rosalind Franklin U. of Medicine and Science,80.0,,0.0,,80.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
290.0,"SUNY, C. Brockport",80.0,,6.0,,69.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0
290.0,U. San Diego,80.0,,0.0,,4.0,,0.0,,12.0,,0.0,,0.0,,0.0,,0.0,,64.0,,0
293.0,Embry-Riddle Aeronautical U.,73.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,66.0,,7.0,,0
293.0,Texas A&M U.-Commerce,73.0,,0.0,,73.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
295.0,"Brigham Young U., Provo",72.0,,0.0,,1.0,,0.0,,51.0,,0.0,,14.0,,0.0,,1.0,,5.0,,0
296.0,"Texas Tech U., Health Sciences Center, El Paso",68.0,,0.0,,67.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0
297.0,Augsburg C.,67.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,67.0,,0.0,,0.0,,0
297.0,Furman U.,67.0,,0.0,,8.0,,0.0,,59.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
299.0,"U. Michigan, Dearborn",66.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,66.0,,0.0,,0
300.0,Oakland U.,65.0,,0.0,,0.0,,47.0,,0.0,,0.0,,0.0,,0.0,,18.0,,0.0,,0
301.0,"U. Puerto Rico, Rio Piedras",64.0,,6.0,,0.0,,0.0,,38.0,,0.0,,0.0,,0.0,,0.0,,20.0,,0
302.0,East Carolina U.,63.0,,0.0,,58.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0
303.0,Florida Institute of Technology,62.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,12.0,,0.0,,0
304.0,Dillard U.,61.0,,0.0,,61.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
305.0,"CUNY, system office",60.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,60.0,,0
306.0,Valparaiso U.,55.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,39.0,,11.0,,0
307.0,U. Southern Maine,51.0,i,2.0,i,29.0,i,1.0,i,2.0,i,1.0,i,3.0,i,0.0,i,10.0,i,3.0,i,0
308.0,U. of the Sciences Philadelphia,48.0,,0.0,,48.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
309.0,Stephen F. Austin State U.,47.0,,0.0,,41.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,5.0,,0
309.0,U. Redlands,47.0,,0.0,,0.0,,0.0,,0.0,,0.0,,47.0,,0.0,,0.0,,0.0,,0
311.0,Southeastern Louisiana U.,46.0,,0.0,,0.0,,0.0,,0.0,,0.0,,41.0,,0.0,,5.0,,0.0,,0
312.0,"U. North Carolina, Charlotte",43.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,43.0,,0.0,,0
313.0,East Tennessee State U.,42.0,,0.0,,19.0,,0.0,,5.0,,1.0,,16.0,,0.0,,0.0,,1.0,,0
314.0,"California State U., Fresno",41.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,41.0,,0.0,,0
315.0,Howard U.,40.0,,0.0,,13.0,,0.0,,0.0,,9.0,,10.0,,0.0,,8.0,,0.0,,0
316.0,Clark U.,39.0,,0.0,,0.0,,0.0,,0.0,,3.0,,13.0,,0.0,,0.0,,23.0,,0
317.0,Missouri State U.,37.0,,0.0,,0.0,,0.0,,37.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
318.0,"U. Alaska, Anchorage",34.0,,0.0,,17.0,,0.0,,0.0,,0.0,,0.0,,0.0,,17.0,,0.0,,0
318.0,U. Baltimore,34.0,,0.0,,0.0,,0.0,,0.0,,0.0,,19.0,,0.0,,0.0,,15.0,,0
320.0,"California State U., Sacramento",32.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,32.0,,0
320.0,South Dakota School of Mines and Technology,32.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,32.0,,0.0,,0
322.0,Jackson State U.,30.0,,0.0,,0.0,,1.0,,9.0,,0.0,,0.0,,0.0,,20.0,,0.0,,0
322.0,"U. Louisiana, Monroe",30.0,,0.0,,30.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
324.0,"California State U., Chico",28.0,,0.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,19.0,,0
324.0,Commonwealth Medical C.,28.0,,0.0,,28.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
324.0,"U. North Carolina, Wilmington",28.0,,0.0,,28.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
324.0,U. Southern Mississippi,28.0,,28.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
324.0,Wright State U.,28.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,28.0,,0.0,,0
329.0,Kettering U.,27.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,27.0,,0.0,,0
329.0,"U. Alabama, Huntsville",27.0,,0.0,,18.0,,0.0,,0.0,,0.0,,9.0,,0.0,,0.0,,0.0,,0
331.0,Stevens Institute of Technology,26.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,26.0,,0.0,,0
332.0,U. New England,24.0,,0.0,,24.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
332.0,West Chester U. Pennsylvania,24.0,,1.0,,6.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,14.0,,0
334.0,Virginia State U.,23.0,,0.0,,19.0,,3.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0
335.0,"U. Massachusetts, central office",22.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,22.0,,0
336.0,Hamilton C.,21.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,21.0,,0
337.0,C. Charleston,19.0,,9.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
337.0,Illinois State U.,19.0,,1.0,,0.0,,0.0,,3.0,,0.0,,15.0,,0.0,,0.0,,0.0,,0
337.0,"U. South Florida, Saint Petersburg",19.0,,0.0,,19.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
340.0,Morgan State U.,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0
340.0,U. Texas Pan American,18.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
340.0,Western Washington U.,18.0,,0.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
343.0,Eastern Michigan U.,16.0,,0.0,,0.0,,0.0,,0.0,,4.0,,6.0,,0.0,,5.0,,1.0,,0
343.0,Quinnipiac U.,16.0,i,0.0,i,6.0,i,2.0,i,1.0,i,0.0,i,2.0,i,0.0,i,1.0,i,4.0,i,0
343.0,Wesleyan U.,16.0,,0.0,,1.0,,0.0,,6.0,,0.0,,0.0,,2.0,,0.0,,7.0,,0
346.0,"California State U., Stanislaus",15.0,,0.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
347.0,Central Michigan U.,13.0,,2.0,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
347.0,"U. Minnesota, Morris",13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,13.0,,0
347.0,Wichita State U.,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,13.0,,0.0,,0.0,,0.0,,0
350.0,Northern Kentucky U.,11.0,,0.0,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
350.0,"U. Alaska, Southeast",11.0,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
352.0,"Rutgers, State U. New Jersey, Camden",10.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0
352.0,"U. Nebraska, Omaha",10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,,0
354.0,Bowling Green State U.,9.0,,0.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,4.0,,0
354.0,Seattle Pacific U.,9.0,,0.0,,0.0,,0.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
354.0,South Carolina State U.,9.0,,0.0,i,7.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,2.0,i,0
357.0,Plymouth State U.,8.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0
357.0,U. Wisconsin-Platteville,8.0,i,1.0,i,3.0,i,1.0,i,0.0,i,1.0,i,0.0,i,0.0,i,0.0,i,2.0,i,0
359.0,"Southern Illinois U., Edwardsville",7.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,2.0,,0
359.0,"SUNY, C. of Optometry",7.0,,0.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
361.0,"Purdue U., Calumet",6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,,0
361.0,U. Toledo,6.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
363.0,Dakota State U.,5.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
363.0,Marshall B. Ketchum U.,5.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
365.0,U. Central Arkansas,4.0,,0.0,,0.0,,2.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
365.0,U. Central del Caribe,4.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
365.0,"U. North Carolina, Asheville",4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0
365.0,U. of the Incarnate Word,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0
365.0,"Union C., Schenectady",4.0,,0.0,,3.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
370.0,Bradley U.,3.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0
370.0,Towson U.,3.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
372.0,Austin Peay State U.,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,,0
372.0,Fuller Theological Seminary,2.0,,0.0,,0.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0
372.0,Niagara U.,2.0,,0.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
372.0,"U. North Texas, Health Science Center",2.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
376.0,"California State U., Northridge",1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
376.0,Claremont Graduate U.,1.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,1.0,i,0
376.0,Indiana State U.,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0
376.0,Roseman U. of Health Sciences,1.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
