Rank,Institution,2006,Unnamed: 3,2007,Unnamed: 5,2008,Unnamed: 7,2009,Unnamed: 9,2010,Unnamed: 11,2011,Unnamed: 13,2012,Unnamed: 15,2013,Unnamed: 17,2014,Unnamed: 19,2015,Unnamed: 21
250.0,Catholic U. of America,18412,,20484,,20767,,20400,,21454,,25397,,24971,,23235,,22331,,24265,
251.0,"Louisiana State U., Health Sciences Center - Shreveport",ne,,ne,,33458,,31293,,30817,,31021,,29365,,28266,,25004,,24069,
252.0,Jackson State U.,38273,,36888,,42739,,44884,,44862,,49998,,46943,,36264,,26609,,23908,
253.0,Louisiana Tech U.,18095,,17190,,22768,,21458,,26020,,27583,,26546,,24949,,22942,,23827,
254.0,Creighton U.,25615,,28374,,26872,,27104,,27700,,31443,,32594,,29983,,25560,,23825,
255.0,"Columbia U., Teachers C.",13113,,14561,,17104,,18399,,17167,,18406,,20805,,19649,,20538,,23269,
256.0,"U. North Carolina, Greensboro",13724,,13574,,16451,,19811,,22436,,26121,,19080,,16590,,20723,,23026,
257.0,Desert Research Institute,38511,,40238,,38045,,36490,,34367,,35331,,33056,,27695,,23778,,22103,
258.0,"SUNY, C. of Environmental Science and Forestry",17954,i,23854,,26359,,20513,,26916,,25024,i,23132,i,21239,,19027,,22051,
259.0,Florida Atlantic U.,30393,,46055,,49410,,56127,,56472,,62024,,65377,,23967,,22997,,21214,
260.0,Fordham U.,12525,,13268,,16492,,15676,,19289,,18350,,19311,,18822,,17961,,20939,
261.0,Texas A&M U.-Kingsville,13785,,14381,,14495,,16217,,17378,,17114,,17419,,18653,,21819,,20894,
262.0,U. of the Virgin Islands,17495,,17842,,18099,,22019,,32350,,21994,,25719,,20041,,20371,,20630,
263.0,Tennessee State U.,14693,,12982,,12571,,12581,,12432,,13468,,15439,,16177,,20068,,19955,
264.0,Marshall U.,19957,,22755,,23022,,23645,,24501,,26723,,18998,,19617,,20382,,19936,
265.0,Western Michigan U. and Homer Stryker M.D. School of Medicine,25470,,25779,,26649,,22579,,26391,,25051,,21073,,18979,,18942,,19679,
266.0,"CUNY, Queens C.",7462,,9840,,11989,,13115,,16845,,23219,,22399,,19762,,23434,,19092,
267.0,"Southern Illinois U., Edwardsville",42457,,44650,,47268,,49139,,31781,,33736,,26992,,25807,,18915,,19051,
268.0,U. New Orleans,26520,,28972,,27917,,30801,,35021,,35359,,28450,,24607,,20614,,18960,
269.0,"Texas Tech U., Health Sciences Center, El Paso",ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,23282,,18889,
270.0,Illinois State U.,6298,,7528,,7110,,8727,,18417,,17833,,17760,,17589,,19159,,18742,
271.0,Albany Medical C.,16227,,15029,,15108,,17776,,22953,,20876,,17735,,15093,,16093,,18043,
272.0,"California State U., Sacramento",212,i,183,,4718,,14461,,15207,,16344,,14053,,15564,,13136,,17930,
273.0,Idaho State U.,17119,,20569,,21627,,21405,,20495,,21450,,21179,,22147,,20610,,17866,
274.0,Northern Illinois U.,21048,,21483,,21179,,27938,,27036,,21748,,21823,,23027,,16427,,17722,
275.0,New York Medical C.,34397,,34365,,31644,,30584,,28400,,27316,,23277,,20243,,17908,,17653,
276.0,"U. Alaska, Anchorage",16520,,14751,,13353,,13400,,16709,,18620,,20194,,20255,,17150,,17436,
277.0,Georgia Southern U.,6332,,6600,,4204,,4739,,3704,,3912,,5719,,18069,,20245,,17152,
278.0,Oakland U.,9554,,9038,,9812,,11275,,12856,,15868,,18194,,16767,,15196,,17108,
279.0,Northeast Ohio Medical U.,5294,,4984,,9165,,10077,,10819,,13581,,13358,,12722,,15916,,17103,
280.0,Rosalind Franklin U. of Medicine and Science,10981,,12199,,12128,,13375,,12426,,14261,,15587,,17401,,17794,,16604,
281.0,"California Polytechnic State U., San Luis Obispo",12956,,14970,,15196,,19857,,19732,,16532,,17412,,16067,,15096,,16312,
282.0,Duquesne U.,10515,,11175,,11982,,11856,,15804,,16814,,15547,,15661,,15025,,16159,
283.0,U. Denver,14585,,14178,,14657,,16727,,15748,,17004,,15237,,19262,,18183,,16116,
284.0,Miami U.,19229,,23729,,25052,,29808,,26521,,26093,,26311,,23924,,21216,,16108,
285.0,Delaware State U.,7642,,7729,,8384,,9924,,15200,,19019,,15668,,17295,,17679,,15980,
286.0,"U. North Carolina, Wilmington",14212,,17603,,20326,,18287,,23143,,22593,,19722,,18145,,14648,,15564,
287.0,"California State U., San Bernardino",13514,,10734,,12487,,9871,,4188,,11591,,9303,,11942,,13582,,15317,
288.0,U.S. Military Academy,7722,i,8526,,10549,,9563,,22171,,13799,,12227,,11630,,14819,,15312,
289.0,South Dakota School of Mines and Technology,12589,,14480,,16503,,14373,,28572,,32070,,19140,,12156,,10524,,14970,
290.0,Hampton U.,28819,,24017,,21089,,12847,,14455,,12414,,15356,,12641,,11169,,14895,
291.0,Nova Southeastern U.,6445,,6697,,7603,,9018,,10116,,12322,,12908,,12712,,13716,,14775,
292.0,Villanova U.,9473,i,10962,,9484,,9919,i,10066,i,10044,,8547,i,7049,,13700,,14512,
293.0,"U. Hawaii, Hilo",18564,,16674,,14500,,20202,,14857,,9934,,22003,,16009,,9323,,14495,
294.0,Florida Institute of Technology,8990,,7732,,9232,,11523,,12054,,14523,,17100,,13298,,14255,,14282,
295.0,Charles R. Drew U. of Medicine and Science,47188,,52118,,49224,,57604,,22152,,22150,,20580,,18547,,20686,,14128,
296.0,Meharry Medical C.,32878,,33218,,34152,,26587,,27001,,29055,,25559,,22532,,18997,,13998,
297.0,Fayetteville State U.,632,,8124,,8647,,10541,,11865,,14618,,15719,,16698,,14732,,13746,
298.0,Morgan State U.,13523,,11257,,12336,,12433,,12804,,12803,,17751,,15475,,15720,,13577,
299.0,Clarkson U.,16176,,17257,,17724,,15047,,18584,,17951,,14809,,12061,,13750,,13406,
300.0,"California State U., Northridge",17140,,21866,,20574,,20822,,29469,,25654,,29491,,9640,,12991,,13333,
301.0,Prairie View A&M U.,11521,,12036,,10800,,11556,,12565,,15243,,14552,,13198,,12292,,13123,
302.0,Central Michigan U.,4664,,5082,,4928,,5758,,7483,,8671,,10907,,12879,,15015,,12880,
303.0,South Carolina State U.,3796,,3796,,8123,,8535,,7167,,10037,i,12909,,12809,i,12709,i,12607,
304.0,North Carolina Central U.,6597,,4337,,6323,,5379,,6870,,9496,,11076,,8979,,11537,,12448,
305.0,"U. Texas Health Science Center, Tyler",ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,12191,
306.0,"U. Missouri, Saint Louis",13587,,13214,,14374,,15665,,14628,,18461,,19356,,20869,,18618,,12061,
307.0,Embry-Riddle Aeronautical U.,10628,i,7930,,7004,,10899,,12189,,16289,,19376,,16484,,15393,,11942,
308.0,U. Southern Maine,20971,,35725,,48891,,48255,,16358,,16938,,13915,,11725,,11714,i,11930,i
309.0,Bryn Mawr C.,4889,,4640,,7658,,7296,,7476,,8388,,9837,,9452,,9143,,11692,
310.0,Montana Tech of U. Montana,7843,,7142,,7883,,8395,,7424,,6705,,11765,,11059,,11348,,11595,
311.0,U. Texas Pan American,6791,,7209,,8479,,8971,,8693,,8672,,9062,,9425,,11739,,11266,
312.0,Humboldt State U.,6500,,7087,,8808,,15261,,9845,,9570,,9510,,8025,,8306,,11218,
313.0,Tennessee Technological U.,9986,,12499,,12351,,14823,,16754,,13247,,10233,,9715,,10097,,11082,
314.0,C. Charleston,7454,,7707,,6695,,6022,,14218,,8320,,9579,,10224,,10034,,10607,
315.0,Ball State U.,13178,,12743,,15461,,16644,,20477,,18765,,11740,,10357,,9209,,10548,
316.0,Winthrop U.,ne,,ne,,ne,,ne,,ne,,5089,,7993,,12495,,13981,,10156,
317.0,Claremont Graduate U.,6713,,6661,,6102,,4275,i,7116,,6589,,10350,,9705,,9867,i,10146,i
318.0,Rhode Island C.,ne,,ne,,ne,,ne,,ne,,8027,,10389,,10385,,8938,,10080,
319.0,Clark Atlanta U.,11155,,8543,,7486,,7861,,8515,,8245,,10406,,9159,,9192,,9945,
320.0,Western Washington U.,8526,,8058,,7816,,8579,,10571,,9498,,7597,,8157,,8567,,9921,
321.0,Tarleton State U.,10128,,9232,,9476,,11835,,10763,,10426,,9393,,9722,,10996,,9825,
322.0,"U. Maryland, Eastern Shore",4609,,3522,,6015,,7504,,8692,,8664,,7309,,8826,,8982,,9700,
323.0,"Purdue U., Calumet",,,,,,,,,14014,,11946,,14897,,8259,,8166,,9669,
324.0,U.S. Naval Academy,7102,,8204,,9314,,10781,,11093,,10543,,9610,,10816,,10861,,9609,
325.0,Wellesley C.,8408,,8803,,8735,,8385,,8422,,7242,,8439,,9113,,10127,,9595,
326.0,Xavier U. Louisiana,4139,,4532,,5253,,5693,,8029,,9849,,10606,,8789,,9346,,9588,
327.0,St. Edward's U.,ne,,ne,,ne,,ne,,ne,,7160,,5906,,8040,,3975,,9515,
328.0,DePaul U.,4581,,3545,,3324,,3830,,4889,,5798,,5706,,5524,,6415,,9479,
329.0,"U. Nebraska, Omaha",8737,,7769,,6541,,8015,,8951,,9509,,8376,,9181,,9222,,9422,
330.0,Alcorn State U.,6593,,9056,,11665,,13064,,10280,,11397,,11515,,11315,,10060,,9396,
331.0,Dillard U.,2123,i,4684,,1991,,6513,,8425,,7936,i,7448,,7741,,6939,,9387,
332.0,"CUNY, Brooklyn C.",5215,,5868,,5030,,5486,,6846,,9306,,9216,,8064,,9407,,9091,
333.0,Florida Gulf Coast U.,12333,,11805,,11664,,10905,,13906,,17051,,14393,,14204,,9626,,8992,
334.0,New School,6950,,7795,,2703,,3843,,5178,,6420,,7568,,9219,,7160,,8978,
335.0,"California State U., Long Beach",10880,,14697,,16400,,13453,,15494,,14595,i,13696,i,12796,,10097,,8830,
336.0,Fisk U.,6600,,6600,,2851,,5265,,7700,,4849,,4058,,6565,i,9073,,8758,i
337.0,"CUNY, John Jay C. of Criminal Justice",1484,,2884,,4085,,6487,,5916,,6205,,9319,,7355,,8633,,8689,
338.0,"California State U., Fresno",10249,,5717,,8206,,10171,,8698,,8597,,8359,,7682,,8109,,8624,
339.0,Midwestern U.,2786,,2358,,2697,,3457,,3626,,4022,,5200,,6292,,7310,,8560,
340.0,"Arkansas State U., Jonesboro",6034,,7552,,6899,,8715,,11115,,13435,,14250,,10463,,8099,,8453,
341.0,"U. Arkansas, Pine Bluff",6774,,5831,,7238,,7422,,8343,,9415,,9082,,8911,,8198,,8425,
342.0,Langston U.,4416,,4405,,4025,,4114,,4492,,5206,,5326,,4932,,8512,,8126,
343.0,Rowan U.,7360,,7569,,6338,,6950,,2987,,3247,,3783,,3407,,8202,,8044,
344.0,Texas Christian U.,5564,,5536,,5007,,6213,,5306,,5595,,7775,,8574,,7872,,8007,
345.0,Bowling Green State U.,11990,,9667,,11390,,8562,,8124,,8999,,8566,,13157,,8861,,7995,
346.0,Salisbury U.,ne,,ne,,ne,,ne,,3503,,1852,,6891,,6959,,7923,,7960,
347.0,Western Kentucky U.,9090,,10404,,8855,,9138,,9943,,8344,,10639,,9322,,8280,,7854,
348.0,Virginia State U.,10220,,10495,,8991,,9637,,7466,,8562,,10296,,9535,,8374,,7808,
349.0,"U. Michigan, Dearborn",,,,,,,,,6779,,7554,,6015,,6846,,8176,,7802,
350.0,U. Central Oklahoma,841,,406,,865,,935,,1786,,1548,,1028,,1067,,1362,,7691,
351.0,"U. Washington, Bothell",,,,,,,,,630,,2857,,4285,,4704,,7550,,7657,
352.0,Azusa Pacific U.,ne,,ne,,ne,,ne,,ne,,3620,,2056,i,ne,,ne,,7521,
353.0,Ponce Health Sciences U.,7654,,9103,,7686,,7085,,8934,,10502,,11586,,7241,,5710,,7520,
354.0,U. New England,1528,,2162,,1743,,2162,,3560,,4016,,5224,,6637,,7650,,7498,
355.0,Grand Valley State U.,3792,,4938,,6301,,3925,,5044,,6429,i,7814,i,9202,,8198,,7453,
356.0,West Virginia State U.,2467,,2765,,4362,,4017,,3770,,4176,,5087,,4491,,7221,,7365,
357.0,"U. South Florida, Saint Petersburg",,,,,,,,,4425,,3978,,5488,,6905,,6908,,7292,
358.0,Wesleyan U.,8619,,8657,,8177,,7518,,8397,,10367,,8945,,8120,,7262,,7223,
359.0,Seton Hall U.,6546,,8035,,6812,,15427,,4003,,7701,,6398,,6489,,6675,,7058,
360.0,"Indiana U.-Purdue U., Fort Wayne",,,,,,,,,8523,,8864,,8570,,8128,,7882,,7052,
361.0,Clark U.,7349,,6640,,7049,,8223,,7111,,6861,,7260,,5693,,6168,,7050,
362.0,"U. Arkansas, Little Rock",9331,,9598,i,9866,,10650,,11007,,12039,,10500,,13107,,8068,,7003,
363.0,U. Colorado Colorado Springs,4509,,8090,,9861,,9545,,9088,,7425,,4727,,4721,,5363,,6988,
364.0,U. Central del Caribe,8790,,9446,,8243,,7484,,7122,,7515,,7313,,7095,,7181,,6964,
365.0,East Tennessee State U.,8188,,8269,,8485,,9445,,9869,,10249,,11213,,8919,,7836,,6930,
366.0,"U. Tennessee, Chattanooga",7838,,5991,,8602,,8303,,10749,,9251,,10896,,7844,,6239,,6817,
367.0,Carleton C.,2538,,2718,,2917,,3865,,4575,,5382,,4957,,5848,,5657,,6746,
368.0,"California State U., San Marcos",ne,,ne,,670,,6782,,5788,,6795,i,7802,i,8809,,8302,,6432,
369.0,Loyola Marymount U.,2112,,2726,,3561,,4897,,4557,,6455,,5746,,6766,,7635,,6389,
370.0,U. Metropolitana,298,,248,,505,,597,,1888,,2387,,9472,,7835,,6997,,6361,
371.0,"Lincoln U., Jefferson City",5395,,5573,,6263,,8011,,8475,,8518,,7899,,6585,,6742,,6296,
372.0,Morehouse C.,6301,,5709,,5274,,6993,,7857,,8485,i,9113,,9581,,7349,,6180,
373.0,"CUNY, Graduate Center",9220,,9779,,10395,,10118,,11562,,11974,,9173,,11982,,7797,,6175,
374.0,U. Guam,7604,,7059,,6106,,5834,,5555,,5626,,6131,,6043,,7075,,6062,
375.0,Kentucky State U.,3883,,3770,,4671,,5189,,4912,,4562,,6859,,5605,,5694,,6017,
376.0,"U. Texas, Brownsville",ne,,ne,,5923,,6004,,6886,,7491,,8318,,10385,,7400,,5827,
377.0,Fairfield U.,6979,,7721,,8591,,9454,,9294,,9892,,9331,i,8769,,9155,,5750,
378.0,Williams C.,4074,,3983,,4084,,4907,,4691,,4513,,4518,,3857,,4440,,5679,
379.0,"California State U., Fullerton",7893,,7115,,9038,,14898,,21776,,28186,,22222,,18478,,7919,,5611,
380.0,National Defense U.,ne,,ne,,ne,,ne,,ne,,ne,,ne,,5865,,7682,,5542,
381.0,"California State U., Monterey Bay",4107,,7032,,6275,,6204,,5305,,6959,,6567,,6129,,4787,,5492,
382.0,Southern Connecticut State U.,2295,i,3118,,3448,,4096,,3840,,4083,,3526,,2012,,5465,,5482,
383.0,Chapman U.,2068,,2064,,1519,,2225,,3830,,3547,,3314,,4463,,4794,,5353,
384.0,Norfolk State U.,5305,,6542,,7893,,6885,,5944,,7140,,8336,,6431,,6936,,5348,
385.0,Smith C.,5146,,4401,,4865,,5152,,4613,,4529,,4246,,4234,,4283,,5268,
386.0,Alfred U.,6383,,5510,,5595,,3991,,4524,,6084,,5451,,6731,,4655,,5193,
387.0,Stephen F. Austin State U.,8225,,7316,,7867,,8345,,9127,,6046,,5495,,4612,,4298,,5170,
388.0,"Rutgers, State U. New Jersey, Camden",,,,,,,,,3574,,5079,,3810,,5722,,4919,,5123,
389.0,"U. Massachusetts, central office",ne,,ne,,ne,,ne,,ne,,ne,,3173,,3617,,5875,,5056,
390.0,U. Baltimore,8506,,2397,,5442,,6063,,4229,,5944,,5556,,5448,,4990,,5022,
391.0,"California State U., Los Angeles",9660,,12103,,10142,,9313,,7714,,8823,,7192,,7659,,5172,,5010,
392.0,West Chester U. Pennsylvania,1468,,2649,,3893,,3064,,5584,i,8103,,4591,,1635,,2793,,5009,
393.0,Texas Southern U.,5294,,4564,,4858,,4992,,7003,,6318,,6380,,6548,,6038,,5005,
394.0,Western U. of Health Sciences,1575,,1696,,1891,,2156,,1786,,1768,,3005,,3721,,5474,,4904,
395.0,"Southern U. and A&M C., Baton Rouge",4350,,5590,,6701,,6865,,6865,,6819,i,6773,,4920,,4812,,4766,
396.0,Kennesaw State U.,690,,954,,1084,,790,,1854,,1961,,3511,i,5062,,2192,,4762,
397.0,"Southern U. and A&M C., Agricultural Research and Extension Center",ne,,ne,,ne,,ne,,ne,,6143,,8122,,5530,,5606,,4761,
398.0,Pace U.,2452,,2295,,2541,,1721,,3085,,3732,,4214,,3611,,4373,,4647,
399.0,"California State Polytechnic U., Pomona",2502,,2466,,1750,,1682,,6493,,7198,,6597,,6988,,5455,,4611,
400.0,"U. Texas, Tyler",914,,1444,,3426,,3297,,5679,,2766,,8520,,5317,,6894,,4610,
401.0,A. T. Still U.,1439,,826,,1179,,623,,1253,,1925,,3247,i,4569,i,5892,,4571,
402.0,U. Wisconsin-Stevens Point,2375,,3182,,3325,,4002,,6766,,6171,i,5576,,4392,,4450,i,4532,i
403.0,Milwaukee School of Engineering,2933,,3740,,4156,,4245,,3944,,4472,,4635,,4376,,4410,,4524,
404.0,West Texas A&M U.,5816,,5502,,6332,,6526,,7346,,5847,,6937,,5510,,5407,,4513,
405.0,Gallaudet U.,6710,,8387,,4005,i,4490,i,7652,,7161,,6765,,6769,,5655,,4477,
406.0,U. San Diego,1033,,1348,,1484,,2383,,2934,,3483,,4275,,4554,,5146,,4476,
407.0,Amherst C.,4709,,4384,,5906,,4984,,3628,,4623,,5448,i,6275,,4308,,4412,
408.0,Middle Tennessee State U.,2407,,2486,,3340,,3468,,4793,,4969,,7108,,5718,,4334,,4350,
409.0,Fort Valley State U.,2570,,2610,,3311,,3262,,5310,,3850,,3665,,3688,,4547,,4320,
410.0,Montclair State U.,1693,,1341,,1405,,1733,,2255,,3621,,5123,,4568,,4266,,4274,
411.0,"U. North Carolina, general administration",ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,4197,
412.0,St. Cloud State U.,5872,,6461,,7262,,8218,,4184,,3404,,2932,,2912,,3380,,4192,
413.0,New York Institute of Technology,3613,,2708,,2084,,2197,,1785,,2059,,3013,,4007,,5761,,4169,
414.0,Bucknell U.,3255,,2404,,2934,,4538,,5456,,5043,,4009,,4297,,4464,,4140,
415.0,"U. Oklahoma, Tulsa",ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,ne,,4104,
416.0,U. of the Sciences Philadelphia,1260,,1449,,1777,,1800,,1964,,3504,,3610,,3765,,2922,,4076,
417.0,U. Northern Iowa,1549,,4150,,3237,,2453,,3064,,4248,,3615,,3678,,3711,,4032,
418.0,MGH Institute of Health Professions,ne,,ne,,ne,,ne,,ne,,607,,ne,,ne,,ne,,3931,
419.0,"SUNY, C. of Optometry",1913,,2231,,2238,,2670,,3529,,3738,,3466,,3637,,3481,,3906,
420.0,Franklin and Marshall C.,1843,,2168,,2333,,2895,,3770,,3439,,2997,,3475,,3105,,3888,
421.0,Appalachian State U.,2422,,3359,,3851,,3135,,2898,,3835,,4438,,3051,,4289,,3878,
422.0,Lewis and Clark C.,1738,,2315,,2206,,1270,i,2753,,2778,,2246,,3628,,4713,,3873,
423.0,Mount Holyoke C.,2784,,3570,,3522,,2972,,2788,,3317,,3323,,3118,,3871,,3826,
424.0,Texas A&M U.-Commerce,1118,,1879,,1796,,2613,,2679,,2242,,2279,,2541,,2833,,3755,
425.0,"Pennsylvania State U., Behrend",,,,,,,,,3265,,3183,,3374,,3203,,4282,,3737,
426.0,Grinnell C.,912,,1181,,1185,,746,,2069,,1340,,2735,,4023,,3974,,3723,
427.0,James Madison U.,4802,,5818,,5922,,5988,,7038,,7303,,8891,,5835,,4628,,3712,
428.0,U. North Florida,6413,,8412,,9847,,6141,,8041,,9379,,7031,,4480,,3674,,3689,
429.0,Kettering U.,3473,,2209,,3689,,4454,,6880,,5087,,4059,,3449,,3517,,3673,
430.0,U. Northern Colorado,3232,,2181,,2294,,2924,,2607,,2078,,2896,,3034,,4176,,3652,
431.0,"U. Washington, Tacoma",,,,,,,,,872,,1359,,1845,,2203,,2938,,3618,
432.0,U. Wisconsin-La Crosse,3062,,3650,,3370,,3349,,4141,,3862,i,3583,,3796,,3424,,3615,
433.0,Missouri State U.,5385,,9424,,9313,,11396,,7770,,5584,,4340,,3882,,3782,,3540,
434.0,Pomona C.,3181,,3806,,4244,,3234,,2924,,3640,,3259,,3679,,3818,,3538,
435.0,U. Central Arkansas,7002,,7036,,1638,,1515,,2670,,2821,,3277,,2913,,4064,,3502,
436.0,"Pennsylvania State U., Harrisburg",,,,,,,,,2734,,3460,,2903,,2230,,2557,,3379,
437.0,Youngstown State U.,1314,,734,,1478,,2082,,4523,,4732,,3598,,3785,,3464,,3348,
438.0,Roseman U. of Health Sciences,ne,,ne,,ne,,ne,,ne,,840,,ne,,ne,,3021,,3287,
439.0,Harvey Mudd C.,2301,,2767,,3005,,2701,,3214,,3861,,3512,,3595,,3127,,3272,
440.0,Jacksonville State U.,1476,,705,,ne,,225,,398,,624,,ne,,ne,,ne,,3242,
441.0,"California State U., Bakersfield",15743,,1908,,1898,,2225,,2083,,3162,,1241,,2602,,2432,,3192,
442.0,Mills C.,550,i,575,i,560,i,2926,,1679,,2237,,2747,,3869,,3619,,3159,
443.0,Towson U.,1054,,1098,,2357,,4101,,3052,,3574,,2599,,2800,,2997,,3153,
444.0,"CUNY, Lehman C.",4810,,5256,,3739,,3423,,3593,i,3762,,3228,,2904,,3265,,3130,
445.0,"Touro U., Vallejo",ne,,ne,,ne,,1305,,1221,,1779,,2237,,2155,,3067,,3106,
446.0,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",ne,,ne,,ne,,ne,,ne,,2342,,2562,,2979,,3356,,3089,
447.0,Sam Houston State U.,3141,,2812,,4553,,8617,,7555,,5816,,4349,,4608,,3996,,3086,
448.0,U. Richmond,2469,,2560,,3458,,3969,,4052,,4064,,4282,,3351,,3598,,3069,
449.0,"CUNY, C. Staten Island",2391,,3618,,3275,,3409,,3290,,4188,,4955,,3691,,3731,,3060,
450.0,Reed C.,1118,,1220,,1291,,1096,,1904,,1839,,1837,,2395,,3124,,3050,
451.0,Fuller Theological Seminary,729,,885,,442,,598,,384,,842,,ne,,2329,,3106,,2998,
452.0,Bowdoin C.,2446,,2304,,2028,,1990,,2627,,2877,,4732,,4292,,3126,,2991,
453.0,Eastern Washington U.,2778,,2570,,2622,,2236,,3266,,3910,,2700,,2115,,1867,,2973,
454.0,Calvin C.,2752,,2917,,4267,,4160,,5010,,3113,,3252,,3466,,3051,,2945,i
455.0,Swarthmore C.,3051,,2137,,2526,,3067,,2984,,2994,,3281,,3415,,3528,,2943,
456.0,Hope C.,2926,,2603,,2605,,2321,,3596,,4185,,3376,,3559,,3016,,2932,
457.0,Texas A&M International U.,ne,,ne,,482,,1870,,2428,,3121,,3344,,3674,,3441,,2917,
458.0,Barnard C.,2742,,2772,,2824,,2972,,3353,,4046,,3684,,2931,,2738,,2916,
459.0,Vassar C.,958,,625,,1126,,1160,,1280,,1838,,1258,,1694,,1220,,2854,
460.0,Seattle U.,930,i,1096,i,1935,,1400,,1337,i,1274,,642,,ne,,2692,,2847,
461.0,Lamar U.,3277,,4243,,4928,,5376,,5829,,4762,,3589,,2605,,2447,,2824,
462.0,Plymouth State U.,ne,,ne,,1507,,1173,,1752,i,3729,,2913,,2872,,2786,,2807,
463.0,Bates C.,1697,,1232,,976,,1129,,1590,,1897,,2070,,2514,,1584,,2791,
464.0,U. of the Pacific,6209,,6068,,8551,,6879,,6120,,4704,,5291,,4563,,4088,,2734,
465.0,Colgate U.,2060,,2406,,2953,,2819,,2851,,2291,,3268,,2704,,2444,,2721,
466.0,Pepperdine U.,ne,,ne,,557,,877,,2672,,1924,,2571,,2400,,2401,,2714,
467.0,Tougaloo C.,461,,2616,,3460,,2983,,2978,,2753,,2613,,2639,,2285,,2689,
468.0,Southeastern Louisiana U.,2242,,1732,,2358,,1712,,2561,,1952,,2121,,2067,,1503,,2670,
469.0,Naval War C.,ne,,ne,,ne,,ne,,ne,,ne,,2938,i,2700,i,2736,i,2653,
470.0,Haverford C.,967,,1182,,1397,,1870,,3620,,2765,,2588,,2769,,2546,,2633,
470.0,Trinity U.,1232,,1273,,1546,,1308,,1446,,1355,,1611,,3094,,2992,,2633,
472.0,Elon U.,ne,,ne,,ne,,ne,,ne,,1523,,1658,,2043,,2184,,2608,
473.0,U. San Francisco,1317,,1714,,1736,,1804,,2124,,2668,,4301,,2663,,2764,,2599,
474.0,Hofstra U.,3011,,2950,,3065,,3888,,2552,,2472,,3237,,2394,,3102,,2585,
475.0,Central Washington U.,7013,,9803,,9574,,6967,,5159,,2858,,2753,,2122,,2124,,2581,
476.0,Philadelphia C. of Osteopathic Medicine,1034,,1754,,1390,,1223,,1278,,2401,,1898,,2614,,2209,,2561,
477.0,"St. John's U., Manhattan",8539,,1922,,1759,,1701,,1643,,1786,,2161,,2401,,2507,,2558,
478.0,"California State U., Dominguez Hills",3256,,13831,,13122,,2836,,2743,,2780,,2894,,4671,,3614,i,2557,
479.0,"Toyota Technological Institute, Chicago",ne,,ne,,ne,,ne,,ne,,746,,ne,,ne,,ne,,2543,
480.0,Albany C. of Pharmacy and Health Sciences,2307,,3248,,3486,,2808,,3074,,3496,,2639,,2637,,3200,,2533,
481.0,Northwest Indian C.,ne,,ne,,ne,,2538,,2426,,2744,i,2847,,3247,,2609,,2530,i
482.0,Lawrence Technological U.,2393,,2337,,1905,,2146,,3952,,3348,,1483,,2022,,1876,,2528,
483.0,U. del Turabo,864,,417,,532,,423,,6620,,7098,,6953,,6916,,2694,,2473,
484.0,U. Houston-Downtown,509,,175,,298,,528,,1013,,1351,,2267,,1444,,2414,,2459,
485.0,"CUNY, Baruch C.",2853,,2484,,3449,,2546,,2616,,2645,,3605,,2264,,2183,,2451,
486.0,Black Hills State U.,3075,,3132,,2922,,2549,,2883,,1643,,2466,,3061,,2380,,2430,
487.0,Erikson Institute,ne,,ne,,ne,,ne,,ne,,1212,,2511,,2001,,1321,,2397,
488.0,"U. North Carolina, Asheville",3333,,5456,,4177,,2994,,2671,,3157,,3068,,2647,,2150,,2384,
489.0,Davidson C.,560,,965,,1342,,2018,,1493,,1977,,1400,,2337,,1804,,2377,
490.0,Murray State U.,3379,,2565,,2370,,1734,,3396,,3718,,3345,,2192,,2080,,2371,
491.0,"SUNY, Buffalo State",1699,,1318,,1625,,2390,,1935,,2539,,2970,,2106,,1996,,2366,
492.0,Roger Williams U.,1922,,1466,,1159,,1204,,1967,,2627,,2596,,2186,,2558,,2348,
493.0,Texas Woman's U.,2079,,2132,,2322,,2351,,2271,,2919,,4129,,2704,,2650,,2310,
494.0,National U.,ne,,ne,,ne,,ne,,ne,,3134,,4482,,4508,,2154,,2305,
495.0,Alabama State U.,1900,,1900,,2461,,17164,,13340,,12340,,13607,,1927,,2236,,2303,
496.0,"Minnesota State U., Mankato",1174,,1309,,1832,,3180,,3837,,2654,,2082,,2640,,3310,,2294,
497.0,Hamilton C.,2849,,2860,,1943,,2453,,3192,,3109,,3069,,2942,,2846,,2291,
498.0,Elizabeth City State U.,717,,1904,,2982,,3421,,5576,,10455,,4455,,4515,,2988,,2277,
499.0,Colorado C.,ne,,ne,,2144,,587,,671,,1198,,1248,,1229,,1823,,2247,
500.0,Edward Via C. of Osteopathic Medicine,ne,,ne,,ne,,ne,,ne,,2453,,2576,,4992,,2633,,2237,
501.0,U. Wisconsin-Oshkosh,1413,,1396,,1724,,1373,,1556,,2384,,2331,,2167,,2196,i,2236,i
502.0,Pittsburg State U.,2823,,2577,,2083,,2163,,1759,,1687,,1479,,1536,,2475,,2210,
