Rank,Institution,All R&D expenditures,Unnamed: 3,Environmental sciences,Unnamed: 5,Life sciences,Unnamed: 7,Math and computer sciences,Unnamed: 9,Physical sciences,Unnamed: 11,Psychology,Unnamed: 13,Social sciences,Unnamed: 15,"Sciences, nec",Unnamed: 17,Engineering,Unnamed: 19,All non-S&E fields,Unnamed: 21,shift
184.0,U. South Dakota,13570.0,,71.0,,6415.0,,321.0,,1733.0,,642.0,,329.0,,0.0,,921.0,,3138.0,,0
185.0,"Southern Illinois U., Edwardsville",13568.0,,1103.0,,7986.0,,172.0,,303.0,,64.0,,244.0,,1301.0,,2085.0,,310.0,,0
186.0,"U. California, Merced",13217.0,,657.0,,3118.0,,344.0,,1947.0,,755.0,,1502.0,,0.0,,3774.0,,1120.0,,0
187.0,Brandeis U.,13007.0,,0.0,i,5329.0,i,535.0,i,1575.0,i,540.0,i,3982.0,i,0.0,i,0.0,i,1046.0,i,0
188.0,Boston C.,12581.0,,1913.0,,1687.0,,114.0,,2418.0,,703.0,,381.0,,0.0,,0.0,,5365.0,,0
189.0,Louisiana Tech U.,12492.0,,88.0,,1417.0,,1271.0,,998.0,,336.0,,195.0,,0.0,,4006.0,,4181.0,,0
190.0,"CUNY, Hunter C.",12457.0,,557.0,,4535.0,,264.0,,1805.0,,2548.0,,804.0,,0.0,,0.0,,1944.0,,0
191.0,Illinois State U.,12298.0,,36.0,,294.0,,105.0,,55.0,,10.0,,344.0,,145.0,,0.0,,11309.0,,0
192.0,Wichita State U.,12238.0,,123.0,,197.0,,135.0,,185.0,,159.0,,35.0,,0.0,,3663.0,,7741.0,,0
193.0,North Carolina Agricultural and Technical State U.,12068.0,,42.0,,9891.0,,185.0,,33.0,,0.0,,68.0,,281.0,,1530.0,,38.0,,0
194.0,"U. Minnesota, Duluth",11948.0,,9171.0,,357.0,,255.0,,410.0,,8.0,,132.0,,3.0,,1064.0,,548.0,,0
195.0,Rochester Institute of Technology,11479.0,,1426.0,,175.0,,1341.0,,2560.0,,6.0,,655.0,,0.0,,3649.0,,1667.0,,0
196.0,"U. Tennessee, Health Science Center",11229.0,,0.0,,11229.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
197.0,"Loyola U., Chicago",11115.0,,349.0,,9637.0,,103.0,,441.0,,162.0,,56.0,,0.0,,0.0,,367.0,,0
198.0,Missouri U. of Science and Technology,10748.0,,913.0,,210.0,,268.0,,756.0,,4.0,,20.0,,0.0,,8393.0,,184.0,,0
199.0,"Louisiana State U., Health Sciences Center - Shreveport",10637.0,,0.0,,10637.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
200.0,"U. Missouri, Kansas City",10533.0,,84.0,,6201.0,,970.0,,550.0,,276.0,,282.0,,0.0,,396.0,,1774.0,,0
201.0,Cold Spring Harbor Laboratory,9964.0,,0.0,,9964.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
202.0,Air Force Institute of Technology,9905.0,,0.0,,0.0,,2525.0,,1293.0,,0.0,,0.0,,0.0,,5902.0,,185.0,,0
203.0,Boise State U.,9827.0,,1483.0,,1879.0,,1522.0,,585.0,,8.0,,355.0,,59.0,,3295.0,,641.0,,0
204.0,Southern Methodist U.,9777.0,,1303.0,,564.0,,231.0,,512.0,,294.0,,202.0,,1166.0,,1499.0,,4006.0,,0
205.0,Oakland U.,9600.0,,0.0,,2950.0,,79.0,,695.0,,103.0,,58.0,,0.0,,4498.0,,1217.0,,0
206.0,U. Wisconsin-Milwaukee,9529.0,,5003.0,,461.0,,67.0,,1881.0,,156.0,,880.0,,170.0,,378.0,,533.0,,0
207.0,U. Southern Mississippi,9492.0,,2110.0,,1128.0,,118.0,,1803.0,,192.0,,838.0,,70.0,,22.0,,3211.0,,0
208.0,San Francisco State U.,9452.0,,2031.0,,2852.0,,806.0,,1749.0,,1030.0,,336.0,,0.0,,481.0,,167.0,,0
209.0,Georgia Regents U.,9412.0,,0.0,,9412.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
210.0,"U. Texas, San Antonio",9341.0,,196.0,,1967.0,,893.0,,1131.0,,117.0,,529.0,,2177.0,,1596.0,,735.0,,0
211.0,"CUNY, City C.",9306.0,,186.0,,713.0,,125.0,,1829.0,,184.0,,84.0,,0.0,,5737.0,,448.0,,0
212.0,"Texas Tech U., Health Sciences Center",9303.0,,0.0,,9078.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,225.0,,0
213.0,Rush U.,9277.0,,0.0,,8828.0,,0.0,,0.0,,449.0,,0.0,,0.0,,0.0,,0.0,,0
214.0,"U. Puerto Rico, Mayaguez",9268.0,,2061.0,,1615.0,,296.0,,653.0,,0.0,,30.0,,139.0,,3920.0,,554.0,,0
215.0,"U. Puerto Rico, Rio Piedras",9266.0,,1360.0,,712.0,,93.0,,1168.0,,1097.0,,1835.0,,1174.0,,638.0,,1189.0,,0
216.0,Naval Postgraduate School,9123.0,,20.0,,0.0,,405.0,,0.0,,0.0,,349.0,,45.0,,250.0,,8054.0,,0
217.0,Marquette U.,9122.0,,0.0,,2024.0,,270.0,,486.0,,393.0,,172.0,,0.0,,2591.0,,3186.0,,0
218.0,Lehigh U.,9046.0,,155.0,,676.0,,343.0,,798.0,,88.0,,244.0,,0.0,,6095.0,,647.0,,0
219.0,"U. North Texas, Health Science Center",9002.0,,0.0,,9002.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
220.0,Portland State U.,8923.0,,1089.0,,203.0,,161.0,,156.0,,172.0,,1363.0,,618.0,,1598.0,,3563.0,,0
221.0,Bryn Mawr C.,8575.0,,339.0,,675.0,,596.0,,798.0,,639.0,,1396.0,,0.0,,0.0,,4132.0,,0
222.0,Northern Arizona U.,8438.0,,2999.0,,3456.0,,445.0,,274.0,,74.0,,122.0,,323.0,,498.0,,247.0,,0
223.0,Duquesne U.,8339.0,,19.0,,5022.0,,182.0,,2495.0,,9.0,,12.0,,0.0,,347.0,,253.0,,0
224.0,Villanova U.,8249.0,,30.0,,779.0,,117.0,,759.0,,297.0,,525.0,,0.0,,3454.0,,2288.0,,0
225.0,Saint Louis U.,8207.0,,260.0,,6460.0,,79.0,,187.0,,119.0,,25.0,,0.0,,707.0,,370.0,,0
226.0,Florida A&M U.,7955.0,,330.0,,3152.0,,26.0,,38.0,,21.0,,71.0,,51.0,,306.0,,3960.0,,0
227.0,"U. Nevada, Las Vegas",7662.0,,839.0,,1397.0,,630.0,,799.0,,59.0,,174.0,,0.0,,2545.0,,1219.0,,0
228.0,Tennessee State U.,7533.0,,0.0,,6713.0,,27.0,,266.0,,2.0,,3.0,,0.0,,345.0,,177.0,,0
229.0,Midwestern U.,7478.0,,0.0,,7478.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
230.0,Ball State U.,7426.0,,23.0,,1208.0,,336.0,,84.0,,124.0,,475.0,,0.0,,94.0,,5082.0,,0
231.0,Northern Illinois U.,7107.0,,99.0,,148.0,,3.0,,75.0,,180.0,,2624.0,,0.0,,267.0,,3711.0,,0
232.0,Azusa Pacific U.,7100.0,,4.0,,2300.0,,139.0,,196.0,,667.0,,309.0,,0.0,,9.0,,3476.0,,0
233.0,"Brigham Young U., Provo",6949.0,,63.0,,1121.0,,181.0,,1369.0,,66.0,,380.0,,0.0,,1120.0,,2649.0,,0
234.0,East Carolina U.,6790.0,,432.0,,5609.0,,0.0,,32.0,,198.0,,145.0,,0.0,,257.0,,117.0,,0
235.0,Northeast Ohio Medical U.,6748.0,,0.0,,6577.0,,0.0,,0.0,,0.0,,91.0,,80.0,,0.0,,0.0,,0
236.0,Central Michigan U.,6696.0,,192.0,,2579.0,,158.0,,617.0,,115.0,,52.0,,0.0,,295.0,,2688.0,,0
237.0,Creighton U.,6681.0,,0.0,i,5182.0,i,160.0,i,349.0,i,0.0,i,343.0,i,0.0,i,0.0,i,647.0,i,0
238.0,"SUNY, Upstate Medical U.",6680.0,,0.0,,6680.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
239.0,Worcester Polytechnic Institute,6626.0,,0.0,,300.0,,645.0,,1014.0,,0.0,,96.0,,0.0,,3167.0,,1404.0,,0
240.0,Georgia Southern U.,6437.0,,197.0,,2564.0,,102.0,,823.0,,13.0,,468.0,,852.0,,807.0,,611.0,,0
241.0,"U. Missouri, Saint Louis",6060.0,,0.0,,2016.0,,24.0,,717.0,,744.0,,628.0,,0.0,,409.0,,1522.0,,0
242.0,"U. Puerto Rico, Medical Sciences Campus",5925.0,,0.0,,5925.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
243.0,U.S. Air Force Academy,5898.0,,0.0,,198.0,,799.0,,674.0,,366.0,,795.0,,0.0,,1238.0,,1828.0,,0
244.0,Cleveland State U.,5805.0,,0.0,i,2718.0,i,47.0,i,667.0,i,172.0,i,567.0,i,0.0,i,1152.0,i,482.0,i,0
245.0,"SUNY, C. of Environmental Science and Forestry",5792.0,,282.0,,4854.0,,24.0,,103.0,,0.0,,221.0,,0.0,,308.0,,0.0,,0
246.0,Eastern Virginia Medical School,5573.0,,0.0,,5573.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
247.0,South Dakota State U.,5473.0,,456.0,,2434.0,,76.0,,228.0,,0.0,,989.0,,0.0,,989.0,,301.0,,0
248.0,U. North Dakota,5436.0,,330.0,,2725.0,,29.0,,254.0,,22.0,,57.0,,868.0,,874.0,,277.0,,0
249.0,Tuskegee U.,5358.0,i,0.0,i,3635.0,i,112.0,i,247.0,i,72.0,i,240.0,i,0.0,i,597.0,i,455.0,i,0
250.0,"U. North Carolina, Greensboro",5345.0,,0.0,,1268.0,,15.0,,624.0,,1918.0,,101.0,,0.0,,0.0,,1419.0,,0
251.0,"Rutgers, State U. New Jersey, Newark",5239.0,,77.0,,1333.0,,35.0,,134.0,,28.0,,1881.0,,91.0,,10.0,,1650.0,,0
252.0,Fairfield U.,5220.0,,0.0,,531.0,,195.0,,345.0,,195.0,,533.0,,0.0,,71.0,,3350.0,,0
253.0,U. New Orleans,5077.0,,330.0,,371.0,,440.0,,793.0,,102.0,,760.0,,172.0,,1163.0,,946.0,,0
254.0,Texas A&M U.-Corpus Christi,5022.0,,1649.0,,664.0,,300.0,,93.0,,6.0,,73.0,,172.0,,1268.0,,797.0,,0
255.0,Marshall U.,4975.0,,107.0,,1425.0,,15.0,,1337.0,,7.0,,1.0,,902.0,,1154.0,,27.0,,0
256.0,Stevens Institute of Technology,4862.0,,287.0,,9.0,,35.0,,133.0,,0.0,,24.0,,0.0,,4260.0,,114.0,,0
257.0,Howard U.,4839.0,,23.0,,2631.0,,77.0,,975.0,,208.0,,55.0,,0.0,,629.0,,241.0,,0
258.0,Nova Southeastern U.,4757.0,,481.0,,4096.0,,15.0,,0.0,,95.0,,0.0,,0.0,,0.0,,70.0,,0
259.0,Loyola Marymount U.,4713.0,,302.0,,237.0,,105.0,,161.0,,108.0,,703.0,,0.0,,89.0,,3008.0,,0
260.0,"SUNY, Downstate Medical Center",4679.0,,0.0,,4679.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
261.0,"U. Alaska, Anchorage",4637.0,,1212.0,,1552.0,,15.0,,0.0,,22.0,,588.0,,437.0,,228.0,,583.0,,0
262.0,"Louisiana State U., Health Sciences Center – New Orleans",4598.0,,0.0,,4598.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
263.0,U. Oregon,4497.0,,272.0,,1529.0,,122.0,,936.0,,264.0,,429.0,,0.0,,218.0,,727.0,,0
264.0,"U. South Florida, Saint Petersburg",4412.0,,22.0,,0.0,,0.0,,0.0,,26.0,,62.0,,0.0,,0.0,,4302.0,,0
265.0,Alabama A&M U.,4347.0,,188.0,i,2448.0,i,113.0,i,241.0,i,62.0,i,202.0,i,0.0,i,739.0,i,354.0,i,0
266.0,West Chester U. Pennsylvania,4315.0,,68.0,,397.0,,121.0,,232.0,,227.0,,599.0,,8.0,,0.0,,2663.0,,0
267.0,U. Dayton,4191.0,,7.0,,64.0,,429.0,,25.0,,62.0,,69.0,,282.0,,2171.0,,1082.0,,0
268.0,Albany Medical C.,4186.0,,0.0,,4186.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
269.0,Western Washington U.,4057.0,,1056.0,,362.0,,177.0,,212.0,,107.0,,375.0,,0.0,,230.0,,1538.0,,0
270.0,Western Michigan U. and Homer Stryker M.D. School of Medicine,4014.0,,371.0,,810.0,,112.0,,312.0,,103.0,,240.0,,0.0,,1195.0,,871.0,,0
271.0,"U. Michigan, Dearborn",3919.0,,0.0,,102.0,,14.0,,103.0,,27.0,,76.0,,0.0,,3062.0,,535.0,,0
272.0,"CUNY, Queens C.",3710.0,,337.0,,222.0,,50.0,,310.0,,369.0,,143.0,,2069.0,,0.0,,210.0,,0
273.0,San Jose State U.,3680.0,,459.0,,102.0,,11.0,,49.0,,1115.0,,341.0,,0.0,,242.0,,1361.0,,0
274.0,Rosalind Franklin U. of Medicine and Science,3660.0,,0.0,,3384.0,,0.0,,0.0,,276.0,,0.0,,0.0,,0.0,,0.0,,0
275.0,Miami U.,3645.0,,41.0,,1583.0,,84.0,,807.0,,332.0,,15.0,,0.0,,783.0,,0.0,,0
276.0,Fayetteville State U.,3643.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3643.0,,0
277.0,"Purdue U., Calumet",3634.0,,0.0,,823.0,,47.0,,20.0,,1.0,,169.0,,0.0,,1307.0,,1267.0,,0
278.0,Clarkson U.,3623.0,,0.0,,218.0,,371.0,,396.0,,30.0,,52.0,,0.0,,2434.0,,122.0,,0
279.0,"Indiana U.-Purdue U., Fort Wayne",3603.0,,24.0,,1028.0,,19.0,,28.0,,65.0,,41.0,,17.0,,450.0,,1931.0,,0
280.0,Grand Valley State U.,3554.0,,2015.0,,277.0,,34.0,,23.0,,22.0,,602.0,,376.0,,56.0,,149.0,,0
281.0,Catholic U. of America,3535.0,,0.0,,60.0,,0.0,,2963.0,,32.0,,265.0,,0.0,,210.0,,5.0,,0
282.0,U. Tulsa,3531.0,,55.0,,141.0,,432.0,,245.0,,267.0,,123.0,,0.0,,1854.0,,414.0,,0
283.0,Texas A&M U.-Kingsville,3500.0,,500.0,,1751.0,,0.0,,30.0,,4.0,,0.0,,66.0,,689.0,,460.0,,0
284.0,New School,3390.0,,0.0,,0.0,,32.0,,0.0,,433.0,,679.0,,277.0,,0.0,,1969.0,,0
285.0,Tennessee Technological U.,3364.0,,1.0,,568.0,,276.0,,214.0,,309.0,,6.0,,1.0,,856.0,,1133.0,,0
286.0,Delaware State U.,3342.0,,62.0,,2545.0,,205.0,,530.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
287.0,South Carolina State U.,3290.0,,155.0,i,1919.0,i,27.0,i,178.0,i,47.0,i,155.0,i,0.0,i,548.0,i,261.0,i,0
288.0,Roseman U. of Health Sciences,3284.0,,0.0,,3284.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
289.0,Idaho State U.,3232.0,,298.0,,815.0,,2.0,,1498.0,,12.0,,182.0,,52.0,,278.0,,95.0,,0
290.0,"California State U., San Bernardino",3229.0,,26.0,,560.0,,278.0,,357.0,,517.0,,1063.0,,0.0,,29.0,,399.0,,0
291.0,Western Kentucky U.,3219.0,,598.0,,595.0,,68.0,,1276.0,,80.0,,37.0,,0.0,,181.0,,384.0,,0
292.0,Winthrop U.,3052.0,,10.0,,277.0,,12.0,,114.0,,1.0,,39.0,,0.0,,0.0,,2599.0,,0
293.0,Florida Atlantic U.,3030.0,,2.0,,2281.0,,71.0,,25.0,,0.0,,0.0,,0.0,,465.0,,186.0,,0
294.0,Clark U.,3011.0,,776.0,,373.0,,0.0,,367.0,,566.0,,459.0,,18.0,,0.0,,452.0,,0
295.0,Colorado School of Mines,2929.0,,691.0,,0.0,,14.0,,345.0,,0.0,,33.0,,0.0,,1800.0,,46.0,,0
296.0,"U. Tennessee, Chattanooga",2878.0,,0.0,,148.0,,515.0,,0.0,,0.0,,1.0,,737.0,,68.0,,1409.0,,0
297.0,Tarleton State U.,2857.0,,509.0,,1805.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,543.0,,0
298.0,U. Texas Pan American,2794.0,,0.0,,540.0,,30.0,,34.0,,116.0,,49.0,,31.0,,1156.0,,838.0,,0
299.0,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2769.0,,0.0,,2769.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
300.0,Mercer U.,2767.0,,0.0,,2094.0,,0.0,,13.0,,0.0,,8.0,,577.0,,8.0,,67.0,,0
301.0,Virginia State U.,2749.0,,0.0,,1364.0,,138.0,,7.0,,3.0,,0.0,,0.0,,1189.0,,48.0,,0
302.0,"U. Nebraska, Omaha",2740.0,,24.0,,506.0,,347.0,,33.0,,0.0,,794.0,,0.0,,263.0,,773.0,,0
303.0,Grinnell C.,2719.0,,0.0,,114.0,,85.0,,442.0,,228.0,,380.0,,0.0,,0.0,,1470.0,,0
304.0,C. Charleston,2692.0,,212.0,,282.0,,124.0,,400.0,,197.0,,235.0,,134.0,,0.0,,1108.0,,0
305.0,"U. North Carolina, Wilmington",2665.0,,1077.0,,674.0,,110.0,,19.0,,40.0,,101.0,,101.0,,1.0,,542.0,,0
306.0,"California State U., Sacramento",2610.0,,174.0,,286.0,,100.0,,62.0,,48.0,,315.0,,360.0,,809.0,,456.0,,0
307.0,U. Central Oklahoma,2607.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2607.0,,0
308.0,Wesleyan U.,2601.0,,115.0,,455.0,,143.0,,607.0,,191.0,,246.0,,0.0,,0.0,,844.0,,0
309.0,Pace U.,2585.0,,841.0,,642.0,,40.0,,172.0,,0.0,,0.0,,0.0,,155.0,,735.0,,0
310.0,"U. Arkansas, Pine Bluff",2459.0,,0.0,,1682.0,,81.0,,81.0,,0.0,,0.0,,615.0,,0.0,,0.0,,0
311.0,Southern Connecticut State U.,2347.0,,123.0,i,1593.0,i,74.0,i,157.0,i,40.0,i,131.0,i,0.0,i,0.0,i,229.0,i,0
312.0,"U. Texas Health Science Center, Tyler",2318.0,,0.0,,2318.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
313.0,Clark Atlanta U.,2307.0,,0.0,,1781.0,,29.0,,497.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
314.0,Alcorn State U.,2261.0,,1.0,,1383.0,,43.0,,0.0,,0.0,,834.0,,0.0,,0.0,,0.0,,0
315.0,Humboldt State U.,2243.0,,823.0,,889.0,,0.0,,14.0,,0.0,,52.0,,19.0,,437.0,,9.0,,0
316.0,Desert Research Institute,2240.0,,1710.0,,88.0,,0.0,,4.0,,0.0,,7.0,,430.0,,1.0,,0.0,,0
317.0,Loma Linda U.,2220.0,,52.0,,2105.0,,0.0,,0.0,,41.0,,0.0,,0.0,,0.0,,22.0,,0
318.0,"California State U., Fresno",2198.0,,10.0,,1125.0,,5.0,,73.0,,0.0,,104.0,,0.0,,38.0,,843.0,,0
319.0,"CUNY, Brooklyn C.",2184.0,,61.0,,183.0,,89.0,,112.0,,77.0,,41.0,,1425.0,,0.0,,196.0,,0
320.0,Illinois Institute of Technology,2152.0,,39.0,,152.0,,168.0,,244.0,,0.0,,74.0,,0.0,,1412.0,,63.0,,0
321.0,Elon U.,2135.0,,23.0,,170.0,,137.0,,119.0,,84.0,,324.0,,0.0,,8.0,,1270.0,,0
322.0,Edward Via C. of Osteopathic Medicine,2087.0,,0.0,,2087.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
323.0,DePaul U.,2041.0,,1.0,,246.0,,932.0,,56.0,,294.0,,23.0,,0.0,,0.0,,489.0,,0
324.0,U. del Turabo,2026.0,,87.0,,333.0,,45.0,,158.0,,0.0,,67.0,,0.0,,744.0,,592.0,,0
325.0,Philadelphia C. of Osteopathic Medicine,2023.0,,0.0,,2023.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
326.0,Morehouse School of Medicine,2016.0,,0.0,,2016.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
327.0,Jackson State U.,2011.0,,22.0,,145.0,,167.0,,635.0,,0.0,,26.0,,251.0,,233.0,,532.0,,0
328.0,Amherst C.,2005.0,,62.0,,161.0,,67.0,,253.0,,53.0,,398.0,,0.0,,0.0,,1011.0,,0
329.0,Prairie View A&M U.,1957.0,,0.0,,85.0,,66.0,,807.0,,0.0,,0.0,,0.0,,999.0,,0.0,,0
330.0,U. Northern Colorado,1938.0,,41.0,,420.0,,171.0,,186.0,,112.0,,145.0,,10.0,,0.0,,853.0,,0
331.0,Salisbury U.,1937.0,,32.0,,387.0,,21.0,,59.0,,104.0,,109.0,,38.0,,0.0,,1187.0,,0
332.0,South Dakota School of Mines and Technology,1872.0,,0.0,,0.0,,0.0,,106.0,,0.0,,0.0,,0.0,,1766.0,,0.0,,0
333.0,"CUNY, John Jay C. of Criminal Justice",1854.0,,0.0,,43.0,,19.0,,18.0,,324.0,,168.0,,0.0,,0.0,,1282.0,,0
334.0,U. San Francisco,1825.0,,0.0,,89.0,,0.0,,0.0,,0.0,,11.0,,997.0,,0.0,,728.0,,0
335.0,Gallaudet U.,1804.0,,79.0,,115.0,,368.0,,2.0,,432.0,,10.0,,140.0,,0.0,,658.0,,0
336.0,U. Wyoming,1803.0,,606.0,,246.0,,24.0,,459.0,,44.0,,27.0,,0.0,,153.0,,244.0,,0
337.0,Montana Tech of U. Montana,1788.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1788.0,,0.0,,0
338.0,Commonwealth Medical C.,1711.0,,0.0,,1711.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
339.0,"U. Oklahoma, Tulsa",1699.0,,0.0,,1066.0,,0.0,,0.0,,5.0,,23.0,,0.0,,186.0,,419.0,,0
340.0,"California Polytechnic State U., San Luis Obispo",1617.0,,94.0,,777.0,,184.0,,133.0,,19.0,,102.0,,0.0,,185.0,,123.0,,0
341.0,Carleton C.,1579.0,,78.0,,285.0,,371.0,,729.0,,0.0,,0.0,,0.0,,0.0,,116.0,,0
341.0,Lewis and Clark C.,1579.0,,46.0,,139.0,,55.0,,100.0,,25.0,,0.0,,0.0,,0.0,,1214.0,,0
343.0,Colgate U.,1565.0,,114.0,,328.0,,38.0,,300.0,,172.0,,146.0,,0.0,,0.0,,467.0,,0
344.0,U. San Diego,1540.0,,98.0,,54.0,,3.0,,62.0,,0.0,,37.0,,0.0,,37.0,,1249.0,,0
345.0,"Touro U., Vallejo",1535.0,,0.0,,1535.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
346.0,"CUNY, Graduate Center",1533.0,,3.0,,141.0,,33.0,,0.0,,282.0,,486.0,,0.0,,0.0,,588.0,,0
347.0,Middle Tennessee State U.,1511.0,,5.0,,18.0,,8.0,,7.0,,0.0,,0.0,,0.0,,22.0,,1451.0,,0
348.0,Florida Institute of Technology,1509.0,,0.0,,30.0,,8.0,,127.0,,0.0,,0.0,,0.0,,39.0,,1305.0,,0
349.0,"U. Texas, Tyler",1490.0,,0.0,,1040.0,,0.0,,0.0,,0.0,,0.0,,0.0,,450.0,,0.0,,0
350.0,St. Cloud State U.,1473.0,,4.0,,83.0,,40.0,,39.0,,4.0,,110.0,,175.0,,12.0,,1006.0,,0
351.0,Bucknell U.,1466.0,,10.0,,462.0,,17.0,,195.0,,43.0,,33.0,,71.0,,405.0,,230.0,,0
352.0,Williams C.,1451.0,,97.0,,95.0,,50.0,,604.0,,0.0,,479.0,,0.0,,0.0,,126.0,,0
353.0,Mount Holyoke C.,1445.0,,95.0,,404.0,,107.0,,436.0,,64.0,,91.0,,0.0,,0.0,,248.0,,0
354.0,"U. South Florida, Sarasota-Manatee",1434.0,,0.0,,74.0,,0.0,,0.0,,92.0,,108.0,,0.0,,0.0,,1160.0,,0
355.0,U. Southern Maine,1422.0,i,61.0,i,802.0,i,36.0,i,79.0,i,19.0,i,66.0,i,0.0,i,242.0,i,117.0,i,0
356.0,Pomona C.,1416.0,,136.0,,476.0,,64.0,,196.0,,92.0,,201.0,,0.0,,0.0,,251.0,,0
357.0,"Rutgers, State U. New Jersey, Camden",1410.0,,0.0,,13.0,,0.0,,19.0,,3.0,,775.0,,211.0,,0.0,,389.0,,0
358.0,Bowling Green State U.,1405.0,,50.0,,167.0,,26.0,,546.0,,75.0,,340.0,,0.0,,0.0,,201.0,,0
359.0,Rider U.,1375.0,,140.0,,105.0,,0.0,,75.0,,0.0,,85.0,,0.0,,0.0,,970.0,,0
360.0,"Saint John's U., Collegeville",1372.0,,9.0,,121.0,,95.0,,163.0,,70.0,,287.0,,0.0,,0.0,,627.0,,0
361.0,"Texas Tech U., Health Sciences Center, El Paso",1362.0,,0.0,,1350.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,12.0,,0
362.0,"Southern U. and A&M C., Baton Rouge",1359.0,,334.0,,0.0,,5.0,,0.0,,0.0,,0.0,,281.0,,27.0,,712.0,,0
363.0,Sam Houston State U.,1355.0,,20.0,,221.0,,137.0,,55.0,,14.0,,630.0,,0.0,,0.0,,278.0,,0
364.0,"U. Hawaii, Hilo",1349.0,,6.0,,1297.0,,5.0,,0.0,,3.0,,32.0,,0.0,,0.0,,6.0,,0
365.0,U. New England,1312.0,,202.0,,1058.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,46.0,,0
366.0,McNeese State U.,1303.0,,0.0,,165.0,,30.0,,72.0,,53.0,,119.0,,0.0,,85.0,,779.0,,0
367.0,U. North Florida,1301.0,,0.0,,190.0,,92.0,,87.0,,3.0,,227.0,,60.0,,190.0,,452.0,,0
368.0,Swarthmore C.,1300.0,,0.0,,142.0,,40.0,,80.0,,63.0,,91.0,,39.0,,206.0,,639.0,,0
369.0,"U. Arkansas, Little Rock",1273.0,,57.0,,87.0,,296.0,,127.0,,0.0,,0.0,,0.0,,527.0,,179.0,,0
370.0,New York Institute of Technology,1248.0,,0.0,,1248.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
371.0,Murray State U.,1246.0,,187.0,,989.0,,0.0,,42.0,,0.0,,3.0,,0.0,,0.0,,25.0,,0
372.0,Reed C.,1233.0,,0.0,,530.0,,16.0,,235.0,,216.0,,236.0,,0.0,,0.0,,0.0,,0
373.0,U. Denver,1207.0,,0.0,,46.0,,82.0,,256.0,,209.0,,24.0,,0.0,,245.0,,345.0,,0
374.0,Franklin and Marshall C.,1191.0,,56.0,,62.0,,3.0,,71.0,,10.0,,741.0,,1.0,,0.0,,247.0,,0
375.0,Pepperdine U.,1154.0,,17.0,,124.0,,35.0,,25.0,,20.0,,482.0,,0.0,,0.0,,451.0,,0
376.0,Wake Forest U.,1153.0,,0.0,,1153.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
377.0,"Minnesota State U., Mankato",1146.0,,79.0,,7.0,,0.0,,8.0,,152.0,,43.0,,120.0,,326.0,,411.0,,0
378.0,Eastern Connecticut State U.,1132.0,,119.0,,29.0,,25.0,,0.0,,128.0,,286.0,,2.0,,0.0,,543.0,,0
379.0,C. of Saint Benedict,1126.0,,10.0,,131.0,,103.0,,178.0,,75.0,,112.0,,0.0,,0.0,,517.0,,0
